ID	label_en	synonym_en	label_ja	synonym_ja
NANDO:1200804	[指定] Ornithine transcarbamylase deficiency	OTC deficiency	[指定] OTC欠損症	オルニチントランスカルバミラーゼ欠損症
NANDO:1200805	[指定] Classic citrullinemia	Classic citrullinaemia | Citrullinemia type I	[指定] 古典型シトルリン血症	III型シトルリン血症 | I型シトルリン血症
NANDO:1200806	[指定] Argininosuccinic aciduria		[指定] アルギニノコハク酸尿症	
NANDO:1200807	[指定] Argininemia	Argininaemia	[指定] アルギニン血症	高アルギニン血症
NANDO:1200808	[指定] NAGS deficiency	N-acetyl glutamate synthase deficiency	[指定] NAGS欠損症	N-アセチルグルタミン酸合成酵素欠損症
NANDO:1200809	[指定] Lysinuric protein intolerance		[指定] リジン尿性蛋白不耐症	
NANDO:1200810	[指定] Hereditary folate malabsorption	Congenital folate malabsorption	[指定] 先天性葉酸吸収不全症	
NANDO:1200811	[指定] Porphyria		[指定] ポルフィリン症	
NANDO:1200812	[指定] Acute intermittent porphyria	AIP	[指定] 急性間欠性ポルフィリン症	AIP
NANDO:1200813	[指定] Hereditary coproporphyria	HCP	[指定] 遺伝性コプロポルフィリン症	HCP
NANDO:1200814	[指定] Variegate porphyria	VP	[指定] 異型ポルフィリン症	多様性ポルフィリン症
NANDO:1200815	[指定] Erythropoietic protoporphyria	EPP	[指定] 赤芽球性プロトポルフィリン症	骨髄性プロトポルフィリン症
NANDO:1200816	[指定] Porphyria cutanea tarda	PCT	[指定] 晩発性皮膚ポルフィリン症	
NANDO:1200817	[指定] Congenital erythropoietic porphyria	CEP	[指定] 先天性骨髄性ポルフィリン症	遺伝性赤芽球増殖性ポルフィリン症 | 先天性赤芽球性ポルフィリン症
NANDO:1200818	[指定] X-linked dominant protoporphyria	CLDP | XLDPP	[指定] X連鎖優性プロトポルフィリン症	
NANDO:1200819	[指定] Hepatoerythropoietic porphyria	HEP	[指定] 肝性骨髄性ポルフィリン症	
NANDO:1200820	[指定] Multiple carboxylase deficiency		[指定] 複合カルボキシラーゼ欠損症	
NANDO:1200821	[指定] Holocarboxylase synthetase deficiency	HLCS deficiency	[指定] ホロカルボキシラーゼ合成酵素欠損症	HCS欠損症
NANDO:1200822	[指定] Biotinidase deficiency		[指定] ビオチニダーゼ欠損症	
NANDO:1200823	[指定] Muscle glycogen storage disease	Glycogen storage disease type VII | Skeletal muscle glycogenosis | Muscular glycogenosis	[指定] 筋型糖原病	
NANDO:1200824	[指定] Glycogen storage diseases type 0	Glycogen synthase deficiency	[指定] 筋型糖原病0型	筋グリコーゲン合成酵素欠損症 | 糖原病0b型
NANDO:1200825	[指定] Glycogen storage diseases type II	Pompe disease | Acid maltase deficiency	[指定] 筋型糖原病II型	Pompe病 | ポンペ病
NANDO:1200826	[指定] Glycogen storage diseases type III	Cori disease	[指定] 筋型糖原病III型	Cori病 | コーリー病
NANDO:1200827	[指定] Glycogen storage diseases type IV	Andersen disease	[指定] 筋型糖原病IV型	Andersen病 | アンダースン病 | アンダーソン病
NANDO:1200828	[指定] Glycogen storage diseases type V	McArdle disease	[指定] 筋型糖原病V型	McArdle病 | マッカードル病
NANDO:1200829	[指定] Glycogen storage diseases type VII	Tarui disease	[指定] 筋型糖原病VII型	Tarui病 | 垂井病
NANDO:1200830	[指定] Glycogen storage diseases type IXd	GSD IXd | PHKA1-Related Phosphorylase Kinase Deficiency	[指定] 筋型糖原病IXd型	
NANDO:1200831	[指定] Phosphoglycerate kinase deficiency	PGK deficiency	[指定] ホスホグリセリン酸キナーゼ欠損症	PGK欠損症 | Phosphoglycerate kinase欠損症
NANDO:1200832	[指定] Glycogen storage diseases type X	Phosphoglycerate mutase deficiency | PGAM deficiency	[指定] 筋型糖原病X型	
NANDO:1200833	[指定] Glycogen storage diseases type XI	Kanno disease | Fanconi-Bickel syndrome | FBS	[指定] 筋型糖原病XI型	Kanno病
NANDO:1200834	[指定] Glycogen storage diseases type XII		[指定] 筋型糖原病XII型	
NANDO:1200835	[指定] Glycogen storage diseases type XIII	GSDXIII	[指定] 筋型糖原病XIII型	
NANDO:1200836	[指定] Glycogen storage diseases type XIV	Glycogenosis type XIV	[指定] 筋型糖原病XIV型	
NANDO:1200837	[指定] Glycogen storage diseases type XV	GSD XV	[指定] 筋型糖原病XV型	
NANDO:1200838	[指定] Hepatic glycogen storage disease	Hepatic glycogenosis	[指定] 肝型糖原病	
NANDO:1200840	[指定] Hepatic glycogen storage disease type Ia	Glycogen storage disease due to glucose-6-phosphatase deficiency | Glucose-6-phosphatase deficiency 	[指定] 肝型糖原病Ia型	グルコース-6-ホスファターゼ欠損症
NANDO:1200841	[指定] Hepatic glycogen storage disease type Ib	G6P translocase deficiency | G6PT deficiency | Glucose-6-phosphate translocase deficiency	[指定] 肝型糖原病Ib型	グルコース-6-ホスファターゼトランスポーター異常症
NANDO:1200842	[指定] Hepatic GSD type IIIa	Glycogen storage disease due to glycogen debranching enzyme deficiency | GSD IIIa	[指定] 肝型糖原病IIIa型	グリコーゲン脱分枝酵素欠損症
NANDO:1200843	[指定] Hepatic GSD type IIIb	Glycogen storage disease due to glycogen debranching enzyme deficiency	[指定] 肝型糖原病IIIb型	グリコーゲン脱分枝酵素欠損症
NANDO:1200844	[指定] Hepatic GSD type IIIc	Amylo-1,6-glucosidase deficiency	[指定] 肝型糖原病IIIc型	グルコシダーゼ欠損症
NANDO:1200845	[指定] Hepatic GSD type IIId	4-alpha-glucanotransferase deficiency	[指定] 肝型糖原病IIId型	トランスフェラーゼ欠損症
NANDO:1200846	[指定] Hepatic glycogen storage disease type VI	Hepatic phosphorylase deficiency | Hers disease | Glycogenosis type VI	[指定] 肝型糖原病VI型	ハース病 | 肝グリコーゲンホスホリラーゼ欠損症
NANDO:1200847	[指定] Hepatic glycogen storage disease type IXa	Hepatic glycogen storage disease type IX a | GSD type IXa	[指定] 肝型糖原病IXa型	ホスホリラーゼ欠損症（αサブユニット異常症） | αサブユニット異常症（肝型）
NANDO:1200848	[指定] Hepatic glycogen storage disease type IXb	Hepatic glycogen storage disease type IX b | GSD type IXb	[指定] 肝型糖原病IXb型	ホスホリラーゼ欠損症（βサブユニット異常症） | βサブユニット異常症（肝筋型）
NANDO:1200849	[指定] Hepatic glycogen storage disease type IXc	Hepatic glycogen storage disease type IX c | GSD type IXc	[指定] 肝型糖原病IXc型	ホスホリラーゼ欠損症（γサブユニット異常症） | γサブユニット異常症（肝型）
NANDO:1200850	[指定] Hepatic glycogen storage disease type IV	GSD IV	[指定] 肝型糖原病IV型	アミロ1，4→1，6トランスグルコシラーゼ欠損症
NANDO:1200851	[指定] Galactose-1-phosphate uridyltransferase deficiency	Galactose-1-phosphate uridylyltransferase deficiency | Galactosemia type 1 | GALT deficiency	[指定] ガラクトース-1-リン酸ウリジルトランスフェラーゼ欠損症	GALT欠損症 | ガラクトース血症I 型
NANDO:1200852	[指定] Lecithin cholesterol acyltransferase deficiency	LCAT deficiency	[指定] レシチンコレステロールアシルトランスフェラーゼ欠損症	LCAT欠損症
NANDO:1200853	[指定] Sitosterolemia	Sitosterolaemia	[指定] シトステロール血症	
NANDO:1200854	[指定] Tangier disease		[指定] タンジール病	Tangier病
NANDO:1200855	[指定] Primary hyperchylomicronemia	Primary hyperchylomicronaemia	[指定] 原発性高カイロミクロン血症	
NANDO:1200856	[指定] Cerebrotendinous xanthomatosis	CTX	[指定] 脳腱黄色腫症	27-ヒドロキシラーゼ欠損症
NANDO:1200857	[指定] Abetalipoproteinemia	Abetalipoproteinaemia	[指定] 無βリポタンパク血症	MTP欠損症
NANDO:1200858	[指定] Lipodystrophy		[指定] 脂肪萎縮症	脂肪異栄養症
NANDO:1200859	[指定] Generalized congenital lipodystrophy	CGL | Berardinelli-Seip syndrome	[指定] 先天性全身性脂肪萎縮症	Berardinelli-Seip症候群
NANDO:1200860	[指定] Acquired generalized lipodystrophy	AGL | Lawrence syndrome	[指定] 後天性全身性脂肪萎縮症	Lawrence症候群
NANDO:1200861	[指定] Familial partial lipodystrophy	FPLD	[指定] 家族性部分性脂肪萎縮症	
NANDO:1200862	[指定] Acquired partial lipodystrophy	APL | Barraquer-Simons syndrome | Partial acquired lipodystrophy	[指定] 後天性部分性脂肪萎縮症	Barraquer-Simons症候群
NANDO:1200863	[指定] Familial Mediterranean fever	FMF	[指定] 家族性地中海熱	
NANDO:1200864	[指定] Typical familial Mediterranean fever		[指定] 家族性地中海熱典型例	
NANDO:1200865	[指定] Atypical familial Mediterranean fever		[指定] 家族性地中海熱非典型例	
NANDO:1200866	[指定] Hyper IgD syndrome	Hyperimmunoglobulinemia D and periodic fever syndrome | Mevalonate kinase deffiency | MKD | HIDS	[指定] 高IgD症候群	メバロン酸キナーゼ欠損症
NANDO:1200867	[指定] Nakajo-Nishimura syndrome	Autoinflammation, lipodystrophy, and dermatosis syndrome | CANDLE syndrome | Chronic atypical neutrophilic dermatosis with lipodystrophy and elevated temperature syndrome | JMP syndrome | Joint contractures, muscle atrophy, microcytic anemia, and panniculitis induced lipodystrophy	[指定] 中條・西村症候群	脂肪異栄養症および発熱を伴う慢性非典型的好中球性皮膚疾患症候群 | 関節拘縮、筋委縮、小球性貧血、脂肪異栄養症誘因性脂肪織炎
NANDO:1200868	[指定] Pyogenic arthritis, pyoderma gangrenosum, acne syndrome	PAPA syndrome | Pyogenic arthritis, pyoderma gangrenosum and acne syndrome	[指定] 化膿性無菌性関節炎・壊疽性膿皮症・アクネ症候群	PAPA症候群
NANDO:1200869	[指定] Chronic recurrent multifocal osteomyelitis	CRMO	[指定] 慢性再発性多発性骨髄炎	CRMO
NANDO:1200870	[指定] Ankylosing spondylitis	Spondylarthritis ankylopoietica	[指定] 強直性脊椎炎	
NANDO:1200871	[指定] Fibrodysplasia ossificans progressiva	FOP	[指定] 進行性骨化性線維異形成症	FOP
NANDO:1200872	[指定] Congenital scoliosis with rib anomalies	Congenital scoliosis with rib anomaly	[指定] 肋骨異常を伴う先天性側弯症	
NANDO:1200873	[指定] Osteogenesis imperfecta		[指定] 骨形成不全症	
NANDO:1200874	[指定] Thanatophoric dysplasia	TD	[指定] タナトフォリック骨異形成症	
NANDO:1200875	[指定] Thanatophoric dysplasia type 1	TD1	[指定] タナトフォリック骨異形成症１型	
NANDO:1200876	[指定] Thanatophoric dysplasia type 2	TD2	[指定] タナトフォリック骨異形成症２型	
NANDO:1200877	[指定] Achondroplasia		[指定] 軟骨無形成症	
NANDO:1200878	[指定] Lymphangiomatosis / Gorham-Stout disease	Lymphangiomatosis/Gorham disease	[指定] リンパ管腫症/ゴーハム病	
NANDO:1200881	[指定] Giant lymphatic malformation (cervicofacial lesion)	Huge lymphatic malformation | Huge lymphatic malformation with cervicofacial lesion	[指定] 巨大リンパ管奇形（頚部顔面病変）	
NANDO:1200882	[指定] Giant venous malformation (cervical, oral and oropharyngeal diffuse lesion)	Huge venous malformation | Huge venous malformation with cervical, oral and pharyngeal diffuse lesion	[指定] 巨大静脈奇形（頚部口腔咽頭びまん性病変）	
NANDO:1200883	[指定] Huge arteriovenous malformation with cervicofacial or limb lesion	gigantic arteriovenous malformation (cervicofacial/limb lesion)	[指定] 巨大動静脈奇形（頚部顔面又は四肢病変）	
NANDO:1200884	[指定] Klippel-Trenaunay-Weber syndrome	Klippel-Trénanay-Weber syndrome	[指定] クリッペル・トレノネー・ウェーバー症候群	
NANDO:1200885	[指定] Congenital dyserythropoietic anemia	Congenital dyserythropoietic anaemia | CDA	[指定] 先天性赤血球形成異常性貧血	
NANDO:1200886	[指定] Congenital dyserythropoietic anemia type I	Congenital dyserythropoietic anaemia type I | CDA I	[指定] 先天性赤血球形成異常性貧血 Type I	
NANDO:1200887	[指定] Congenital dyserythropoietic anemia type II	Congenital dyserythropoietic anaemia type II | CDA II	[指定] 先天性赤血球形成異常性貧血 Type II	
NANDO:1200888	[指定] Congenital dyserythropoietic anemia type III	Congenital dyserythropoietic aanemia type III | CDA III	[指定] 先天性赤血球形成異常性貧血 Type III	
NANDO:1200889	[指定] Acquired pure red cell aplasia		[指定] 後天性赤芽球癆	
NANDO:1200890	[指定] Diamond-Blackfan anemia	Diamond-Blackfan anaemia | Congenital red cell aplasia	[指定] ダイアモンド・ブラックファン貧血	先天性赤芽球癆 | Diamond-Blackfan貧血
NANDO:1200891	[指定] Fanconi anemia	Fanconi anaemia	[指定] ファンコニ貧血	
NANDO:1200892	[指定] Hereditary sideroblastic anemia	Hereditary sideroblastic anaemia	[指定] 遺伝性鉄芽球性貧血	
NANDO:1200893	[指定] Epstein syndrome		[指定] エプスタイン症候群	Epstein症候群
NANDO:1200894	[指定] Severe Epstein syndrome		[指定] 最重症型エプスタイン症候群	
NANDO:1200895	[指定] Moderate Epstein syndrome		[指定] 中等症エプスタイン症候群	
NANDO:1200896	[指定] Autoimmune acquired coagulation factor deficiency	AiCFD	[指定] 自己免疫性後天性凝固因子欠乏症	
NANDO:1200897	[指定] Autoimmune hemorrhaphilia XIII/13	Autoimmune haemorrhaphilia XIII/13 | AH 13 | Autoimmune hemophilia-like disease due to anti-factor XIII antibodies	[指定] 自己免疫性後天性凝固第 XIII/13 因子欠乏症	自己免疫性出血病XIII
NANDO:1200898	[指定] Acquired hemophilia A	Acquired haemophilia A	[指定] 自己免疫性後天性凝固第 VIII/8 因子欠乏症	後天性血友病A
NANDO:1200899	[指定] Acquired von Willebrand disease	AvWD | Acquired von Willebrand syndrome | AvWS	[指定] 自己免疫性後天性フォンウィルブランド因子欠乏症	AVWD | 自己免疫性後天性フォンウィルブランド病 | 後天性フォン・ウィルブランド症候群 | von Willebrand病
NANDO:1200900	[指定] Acquired factor V inhibitor	AF5D | AFVI	[指定] 自己免疫性後天性凝固第 V/5 因子欠乏症	自己免疫性後天性F5欠乏症 | 第5因子インヒビター | 後天性第5因子インヒビター
NANDO:1200901	[指定] Cronkhite-Canada syndrome		[指定] クロンカイト・カナダ症候群	Cronkhite-Canada症候群
NANDO:1200902	[指定] Chronic nonspecific multiple ulcers of the small intestine	Chronic enteropathy associated with SLCO2A1 | CEAS	[指定] 非特異性多発性小腸潰瘍症	
NANDO:1200903	[指定] Hirschsprung disease	Hirschsprung Disease (Entire Colon type / Extensive type) | Hirschsprung's disease	[指定] ヒルシュスプルング病	Hirschsprung病
NANDO:1200904	[指定] Short-segment Hirschsprung's disease	Short-segment Hirschsprung disease	[指定] 直腸下部型ヒルシュスプルング病	
NANDO:1200905	[指定] Rectosigmoid Hirschsprung's disease	Rectosigmoid Hirschsprung disease	[指定] S状結腸型ヒルシュスプルング病	
NANDO:1200906	[指定] Long-segment Hirschsprung's disease	Long-segment Hirschsprung disease	[指定] 左右結腸型ヒルシュスプルング病	
NANDO:1200907	[指定] Entire colon Hirschsprung disease	Entire colon Hirschsprung's disease	[指定] 全結腸型ヒルシュスプルング病	
NANDO:1200908	[指定] Extensive aganglionosis Hirschsprung disease	Extensive aganglionosis Hirschsprung's disease	[指定] 小腸型ヒルシュスプルング病	
NANDO:1200909	[指定] Cloacal exstrophy		[指定] 総排泄腔外反症	
NANDO:1200910	[指定] Persistent cloaca		[指定] 総排泄腔遺残	
NANDO:1200911	[指定] Congenital diaphragmatic hernia	CDH	[指定] 先天性横隔膜ヘルニア	
NANDO:1200912	[指定] Infantile giant hepatic hemangiomas	Infantile giant hepatic haemangiomas	[指定] 乳幼児肝巨大血管腫	
NANDO:1200913	[指定] Biliary atresia	BA	[指定] 胆道閉鎖症	
NANDO:1200914	[指定] Type I biliary atresia		[指定] I型胆道閉鎖症	
NANDO:1200915	[指定] Type I cystic biliary atresia		[指定] Icyst型胆道閉鎖症	
NANDO:1200916	[指定] Type II biliary atresia		[指定] II型胆道閉鎖症	
NANDO:1200917	[指定] Type III biliary atresia		[指定] III型胆道閉鎖症	
NANDO:1200918	[指定] Alagille syndrome	AGS	[指定] アラジール症候群	Alagille症候群
